靠近一点,http://music.163.com/song/media/outer/url?id=518092114.mp3
好不好啊,http://music.163.com/song/media/outer/url?id=512099305.mp3
像个孩子,http://music.163.com/song/media/outer/url?id=155913.mp3
好好地,http://music.163.com/song/media/outer/url?id=35345951.mp3
100 days,http://music.163.com/song/media/outer/url?id=30814154.mp3
心如少年,http://music.163.com/song/media/outer/url?id=569997011.mp3
冬天时我喜欢靠近温暖的事,http://music.163.com/song/media/outer/url?id=534385863.mp3
我也可以是流浪诗人,http://music.163.com/song/media/outer/url?id=33166563.mp3
就像……,http://music.163.com/song/media/outer/url?id=30394675.mp3
那个远方,http://music.163.com/song/media/outer/url?id=498555705.mp3
果车,http://music.163.com/song/media/outer/url?id=466003537.mp3
寄给你昨晚的美梦,http://music.163.com/song/media/outer/url?id=511577961.mp3
笑着哭,http://music.163.com/song/media/outer/url?id=155964.mp3
前方,http://music.163.com/song/media/outer/url?id=29805698.mp3
香格里拉,http://music.163.com/song/media/outer/url?id=297748.mp3
清名谣,http://music.163.com/song/media/outer/url?id=422429525.mp3
彼此,http://music.163.com/song/media/outer/url?id=518904795.mp3
爱你就像爱生命,http://music.163.com/song/media/outer/url?id=427016671.mp3
清白之年,http://music.163.com/song/media/outer/url?id=475072295.mp3
刺槐少女,http://music.163.com/song/media/outer/url?id=494471089.mp3
白月光,http://music.163.com/song/media/outer/url?id=28111336.mp3
读者,http://music.163.com/song/media/outer/url?id=497112820.mp3
南方的秋天,http://music.163.com/song/media/outer/url?id=30394677.mp3
好多多的云,http://music.163.com/song/media/outer/url?id=41640269.mp3
睡着了的云,http://music.163.com/song/media/outer/url?id=325001.mp3
我会在每个有意义的时辰,http://music.163.com/song/media/outer/url?id=513357562.mp3
微凉的记忆,http://music.163.com/song/media/outer/url?id=189497.mp3
愿你,http://music.163.com/song/media/outer/url?id=498040739.mp3
你一生的故事,http://music.163.com/song/media/outer/url?id=418990013.mp3
